37
89.56281	28.04786	4720	-9999	0	4.19	0.28	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.58826	28.06487	4145	3.22	0.45	3.62	0.27	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.54175	27.152	2282	-9999	0	-9999	0	8.04	0.19	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.46922	26.91692	1871	-9999	0	-9999	0	9.12	0.26	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.2008333333333	26.8951944444444	1528	-9999	0	-9999	0	8.58	0.12	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
 89.722200	 28.072933	3773	-9999	0	-9999	0	10.44	0.61	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.62974	28.06862	3795	-9999	0	4.84	0.52	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.4090610	26.862183	701	-9999	0	2.39	0.58	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.4351804256	26.891505718	1250	-9999	0	6.09	1.5	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.548500	 27.314600	2121	6.02	0.26	6.25	0.44	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.806450	 27.785383	3086	-9999	0	2.34	0.29	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.409061	26.862183	650	-9999	0	2.5	0.56	6.5	0.86	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.557211	 27.065828	1539	-9999	0	5.95	0.56	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.574151	27.027369	1864	4.91	0.47	6.55	0.77	7.74	0.44	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.762600	27.490767	2852	6.49	1.21	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
89.689550	 28.109461	3874	2.56	0.3	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-9999	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-9999	0
